deputyName,expenseType,amount,year,month,day,sellerName,partyAcronym,stateAcronym
Albuquerque,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,54.97,2023,november,21,J&F BAR E RESTAURANTE LTDA,REPUBLICANOS,RR
Albuquerque,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,43.48,2023,november,22,J&F BAR E RESTAURANTE LTDA,REPUBLICANOS,RR
Albuquerque,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,49.05,2023,november,29,J&F BAR E RESTAURANTE LTDA,REPUBLICANOS,RR
Albuquerque,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,30.25,2023,june,27,J&F BAR E RESTAURANTE LTDA,REPUBLICANOS,RR
Albuquerque,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,27.99,2023,july,31,J&F BAR E RESTAURANTE LTDA,REPUBLICANOS,RR
Albuquerque,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,31.74,2023,august,1,J&F BAR E RESTAURANTE LTDA,REPUBLICANOS,RR
Albuquerque,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,34.76,2023,august,2,J&F BAR E RESTAURANTE LTDA,REPUBLICANOS,RR
Albuquerque,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,38.16,2023,august,3,J&F BAR E RESTAURANTE LTDA,REPUBLICANOS,RR
Albuquerque,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,30.3,2023,august,8,J&F BAR E RESTAURANTE LTDA,REPUBLICANOS,RR
Albuquerque,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,33.69,2023,august,9,J&F BAR E RESTAURANTE LTDA,REPUBLICANOS,RR
Albuquerque,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,43.62,2023,august,10,J&F BAR E RESTAURANTE LTDA,REPUBLICANOS,RR
Albuquerque,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,47.78,2023,august,14,J&F BAR E RESTAURANTE LTDA,REPUBLICANOS,RR
Albuquerque,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,31.68,2023,august,15,J&F BAR E RESTAURANTE LTDA,REPUBLICANOS,RR
Albuquerque,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,43.87,2023,august,16,J&F BAR E RESTAURANTE LTDA,REPUBLICANOS,RR
Albuquerque,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,34.84,2023,august,17,J&F BAR E RESTAURANTE LTDA,REPUBLICANOS,RR
Albuquerque,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,30.1,2023,july,4,J&F BAR E RESTAURANTE LTDA,REPUBLICANOS,RR
Albuquerque,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,39.94,2023,august,24,J&F BAR E RESTAURANTE LTDA,REPUBLICANOS,RR
Albuquerque,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,24.71,2023,august,25,J&F BAR E RESTAURANTE LTDA,REPUBLICANOS,RR
Albuquerque,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,37.4,2023,august,28,J&F BAR E RESTAURANTE LTDA,REPUBLICANOS,RR
Albuquerque,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,44.59,2023,august,29,J&F BAR E RESTAURANTE LTDA,REPUBLICANOS,RR
Albuquerque,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,28.95,2023,august,30,J&F BAR E RESTAURANTE LTDA,REPUBLICANOS,RR
Albuquerque,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,31.54,2023,august,31,J&F BAR E RESTAURANTE LTDA,REPUBLICANOS,RR
Albuquerque,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,38.3,2023,july,5,J&F BAR E RESTAURANTE LTDA,REPUBLICANOS,RR
Albuquerque,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,22.48,2023,september,12,J&F BAR E RESTAURANTE LTDA,REPUBLICANOS,RR
Albuquerque,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,34.26,2023,september,13,J&F BAR E RESTAURANTE LTDA,REPUBLICANOS,RR
Albuquerque,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,34.41,2023,september,14,J&F BAR E RESTAURANTE LTDA,REPUBLICANOS,RR
Albuquerque,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,56.48,2023,july,7,J&F BAR E RESTAURANTE LTDA,REPUBLICANOS,RR
Albuquerque,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,44.17,2023,june,28,J&F BAR E RESTAURANTE LTDA,REPUBLICANOS,RR
Albuquerque,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,39.78,2023,october,3,J&F BAR E RESTAURANTE LTDA,REPUBLICANOS,RR
Albuquerque,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,12.77,2023,october,3,J&F BAR E RESTAURANTE LTDA,REPUBLICANOS,RR
Albuquerque,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,34.37,2023,march,23,SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL SENAC,REPUBLICANOS,RR
Albuquerque,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,79.03,2023,august,22,SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL SENAC,REPUBLICANOS,RR
Albuquerque,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,137.66,2023,march,14,SILT SELF SERVICE EIRELI ME,REPUBLICANOS,RR
Albuquerque,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,85.9,2023,april,12,SILT SELF SERVICE EIRELI ME,REPUBLICANOS,RR
Albuquerque,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,57.76,2023,april,20,SILT SELF SERVICE EIRELI ME,REPUBLICANOS,RR
Albuquerque,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,63.11,2023,may,10,SILT SELF SERVICE EIRELI ME,REPUBLICANOS,RR
Albuquerque,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,23.51,2023,may,10,SILT SELF SERVICE EIRELI ME,REPUBLICANOS,RR
Albuquerque,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,34.04,2023,may,16,SILT SELF SERVICE EIRELI ME,REPUBLICANOS,RR
Albuquerque,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,52.74,2023,may,18,SILT SELF SERVICE EIRELI ME,REPUBLICANOS,RR
Albuquerque,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,55.9,2023,may,24,SILT SELF SERVICE EIRELI ME,REPUBLICANOS,RR
Albuquerque,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,90.55,2023,may,26,SILT SELF SERVICE EIRELI ME,REPUBLICANOS,RR
Albuquerque,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,136.97,2023,june,1,SILT SELF SERVICE EIRELI ME,REPUBLICANOS,RR
Albuquerque,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,42.53,2023,february,17,SILT SELF SERVICE EIRELI ME,REPUBLICANOS,RR
Albuquerque,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,88.2,2023,march,10,SILT SELF SERVICE EIRELI ME,REPUBLICANOS,RR
Albuquerque,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,121.89,2023,march,13,SILT SELF SERVICE EIRELI ME,REPUBLICANOS,RR
Albuquerque,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,39.62,2023,may,23,SILT SELF SERVICE EIRELI ME,REPUBLICANOS,RR
Albuquerque,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,63.8,2023,may,25,SILT SELF SERVICE EIRELI ME,REPUBLICANOS,RR
Albuquerque,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,57.87,2023,may,31,SILT SELF SERVICE EIRELI ME,REPUBLICANOS,RR
Albuquerque,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,45.93,2023,june,6,SILT SELF SERVICE EIRELI ME,REPUBLICANOS,RR
Albuquerque,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,87.83,2023,june,15,SILT SELF SERVICE EIRELI ME,REPUBLICANOS,RR
Albuquerque,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,39.66,2023,june,20,SILT SELF SERVICE EIRELI ME,REPUBLICANOS,RR
Albuquerque,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,73.92,2023,march,8,SILT SELF SERVICE EIRELI ME,REPUBLICANOS,RR
Albuquerque,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,73.22,2023,march,14,SILT SELF SERVICE EIRELI ME,REPUBLICANOS,RR
Albuquerque,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,69.06,2023,march,16,SILT SELF SERVICE EIRELI ME,REPUBLICANOS,RR
Albuquerque,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,41.01,2023,march,20,SILT SELF SERVICE EIRELI ME,REPUBLICANOS,RR
Albuquerque,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,34.9,2023,march,27,SILT SELF SERVICE EIRELI ME,REPUBLICANOS,RR
Albuquerque,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,36.29,2023,april,5,SILT SELF SERVICE EIRELI ME,REPUBLICANOS,RR
Albuquerque,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,45,2023,may,16,SILT SELF SERVICE EIRELI ME,REPUBLICANOS,RR
Albuquerque,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,89.9,2023,may,30,SILT SELF SERVICE EIRELI ME,REPUBLICANOS,RR
Albuquerque,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,25,2023,june,7,SILT SELF SERVICE EIRELI ME,REPUBLICANOS,RR
Albuquerque,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,135,2023,may,3,XIQUE XIQUE ASA SUL,REPUBLICANOS,RR
Albuquerque,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,10000,2023,july,26,PARIMA RENT A CAR,REPUBLICANOS,RR
Albuquerque,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,10000,2023,august,20,PARIMA RENT A CAR,REPUBLICANOS,RR
Albuquerque,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,10000,2023,september,2,PARIMA RENT A CAR,REPUBLICANOS,RR
Albuquerque,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,10000,2023,october,24,PARIMA RENT A CAR,REPUBLICANOS,RR
Albuquerque,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,10000,2023,november,23,PARIMA RENT A CAR,REPUBLICANOS,RR
Albuquerque,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,2813.44,2023,february,18,SMART VEÍCULOS LTDA-ME,REPUBLICANOS,RR
Albuquerque,PASSAGEM AÉREA - SIGEPA,1500.15,2023,august,29,AZUL,REPUBLICANOS,RR
Albuquerque,PASSAGEM AÉREA - SIGEPA,2017.55,2023,september,14,GOL,REPUBLICANOS,RR
Albuquerque,PASSAGEM AÉREA - SIGEPA,1724.74,2023,september,20,GOL,REPUBLICANOS,RR
Albuquerque,PASSAGEM AÉREA - SIGEPA,1724.74,2023,september,20,GOL,REPUBLICANOS,RR
Albuquerque,PASSAGEM AÉREA - SIGEPA,1998.95,2023,june,6,GOL,REPUBLICANOS,RR
Albuquerque,PASSAGEM AÉREA - SIGEPA,1998.95,2023,june,30,GOL,REPUBLICANOS,RR
Albuquerque,PASSAGEM AÉREA - SIGEPA,1377.93,2023,march,23,TAM,REPUBLICANOS,RR
Albuquerque,PASSAGEM AÉREA - SIGEPA,1366.37,2023,april,25,TAM,REPUBLICANOS,RR
Albuquerque,PASSAGEM AÉREA - SIGEPA,1830.21,2023,april,27,TAM,REPUBLICANOS,RR
Albuquerque,PASSAGEM AÉREA - SIGEPA,1366.37,2023,june,6,TAM,REPUBLICANOS,RR
Albuquerque,PASSAGEM AÉREA - SIGEPA,1366.37,2023,july,3,TAM,REPUBLICANOS,RR
Albuquerque,PASSAGEM AÉREA - SIGEPA,1388.21,2023,july,25,TAM,REPUBLICANOS,RR
Albuquerque,PASSAGEM AÉREA - SIGEPA,1366.37,2023,august,14,TAM,REPUBLICANOS,RR
Albuquerque,PASSAGEM AÉREA - SIGEPA,1367.51,2023,august,29,TAM,REPUBLICANOS,RR
Albuquerque,PASSAGEM AÉREA - SIGEPA,1830.21,2023,august,29,TAM,REPUBLICANOS,RR
Albuquerque,PASSAGEM AÉREA - SIGEPA,1388.21,2023,august,31,TAM,REPUBLICANOS,RR
Albuquerque,PASSAGEM AÉREA - SIGEPA,1388.21,2023,september,6,TAM,REPUBLICANOS,RR
Albuquerque,PASSAGEM AÉREA - SIGEPA,1242.88,2023,september,13,TAM,REPUBLICANOS,RR
Albuquerque,PASSAGEM AÉREA - SIGEPA,1367.51,2023,september,13,TAM,REPUBLICANOS,RR
Albuquerque,PASSAGEM AÉREA - SIGEPA,124.63,2023,september,20,TAM,REPUBLICANOS,RR
Albuquerque,PASSAGEM AÉREA - SIGEPA,1367.51,2023,october,24,TAM,REPUBLICANOS,RR
Albuquerque,PASSAGEM AÉREA - SIGEPA,1367.51,2023,october,25,TAM,REPUBLICANOS,RR
Albuquerque,PASSAGEM AÉREA - SIGEPA,1367.51,2023,october,27,TAM,REPUBLICANOS,RR
Albuquerque,PASSAGEM AÉREA - SIGEPA,1371.22,2023,october,27,TAM,REPUBLICANOS,RR
Albuquerque,PASSAGEM AÉREA - SIGEPA,1391.14,2023,october,27,TAM,REPUBLICANOS,RR
Albuquerque,PASSAGEM AÉREA - SIGEPA,1367.51,2023,october,29,TAM,REPUBLICANOS,RR
Albuquerque,PASSAGEM AÉREA - SIGEPA,79,2023,october,31,TAM,REPUBLICANOS,RR
Albuquerque,PASSAGEM AÉREA - SIGEPA,1391.14,2023,october,31,TAM,REPUBLICANOS,RR
Albuquerque,PASSAGEM AÉREA - SIGEPA,1367.51,2023,november,6,TAM,REPUBLICANOS,RR
Albuquerque,PASSAGEM AÉREA - SIGEPA,1367.51,2023,november,16,TAM,REPUBLICANOS,RR
Albuquerque,PASSAGEM AÉREA - SIGEPA,1367.51,2023,december,28,TAM,REPUBLICANOS,RR
Albuquerque,PASSAGEM AÉREA - SIGEPA,72,2023,december,28,TAM,REPUBLICANOS,RR
Albuquerque,PASSAGEM AÉREA - SIGEPA,1388.21,2023,december,28,TAM,REPUBLICANOS,RR
Alceu Moreira,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,3000,2023,january,15,viviani silveira,MDB,RS
Alceu Moreira,TELEFONIA,116.43,2023,january,14,CELULAR FUNCIONAL,MDB,RS
Alceu Moreira,TELEFONIA,125.64,2023,january,1,Telefônica Brasil S.A. VIVO,MDB,RS
Alceu Moreira,TELEFONIA,486.4,2023,january,1,Telefônica Brasil S.A. VIVO,MDB,RS
Alceu Moreira,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,40.95,2023,september,21,BALDASSO COM DE ART DE PAPEIS LTDA,MDB,RS
Alceu Moreira,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,75.6,2023,june,14,BALDASSO COM DE ART DE PAPEIS LTDA,MDB,RS
Alceu Moreira,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,76.92,2023,november,28,BELLER COMERCIO DE PAPEIS LTDA,MDB,RS
Alceu Moreira,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,73.94,2023,july,3,BELLER COMERCIO DE PAPEIS LTDA,MDB,RS
Alceu Moreira,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,53.96,2023,may,4,BELLER COMERCIO DE PAPEIS LTDA,MDB,RS
Alceu Moreira,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,523.03,2023,march,28,CEEE - Companhia Estadual de Distribuição de Energia Elétrica,MDB,RS
Alceu Moreira,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,394.57,2023,april,3,CEEE - Companhia Estadual de Distribuição de Energia Elétrica,MDB,RS
Alceu Moreira,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,229.81,2023,april,27,CEEE - Companhia Estadual de Distribuição de Energia Elétrica,MDB,RS
Alceu Moreira,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,171.67,2023,may,3,CEEE - Companhia Estadual de Distribuição de Energia Elétrica,MDB,RS
Alceu Moreira,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,104.41,2023,may,26,CEEE - Companhia Estadual de Distribuição de Energia Elétrica,MDB,RS
Alceu Moreira,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,160.41,2023,june,9,CEEE - Companhia Estadual de Distribuição de Energia Elétrica,MDB,RS
Alceu Moreira,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,174.55,2023,june,27,CEEE - Companhia Estadual de Distribuição de Energia Elétrica,MDB,RS
Alceu Moreira,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,56.71,2023,july,12,CEEE - Companhia Estadual de Distribuição de Energia Elétrica,MDB,RS
Alceu Moreira,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,165.36,2023,june,27,CEEE - Companhia Estadual de Distribuição de Energia Elétrica,MDB,RS
Alceu Moreira,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,49.6,2023,august,16,CEEE - Companhia Estadual de Distribuição de Energia Elétrica,MDB,RS
Alceu Moreira,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,110.09,2023,august,28,CEEE - Companhia Estadual de Distribuição de Energia Elétrica,MDB,RS
Alceu Moreira,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,79.61,2023,september,14,CEEE - Companhia Estadual de Distribuição de Energia Elétrica,MDB,RS
Alceu Moreira,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,97.46,2023,october,5,CEEE - Companhia Estadual de Distribuição de Energia Elétrica,MDB,RS
Alceu Moreira,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,46.59,2023,september,15,CEEE - Companhia Estadual de Distribuição de Energia Elétrica,MDB,RS
Alceu Moreira,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,48.27,2023,october,17,CEEE - Companhia Estadual de Distribuição de Energia Elétrica,MDB,RS
Alceu Moreira,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,48.74,2023,november,18,CEEE - Companhia Estadual de Distribuição de Energia Elétrica,MDB,RS
Alceu Moreira,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,121.42,2023,november,6,CEEE - Companhia Estadual de Distribuição de Energia Elétrica,MDB,RS
Alceu Moreira,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,176.59,2023,december,7,CEEE - Companhia Estadual de Distribuição de Energia Elétrica,MDB,RS
Alceu Moreira,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,140.84,2023,december,8,CEEE - Companhia Estadual de Distribuição de Energia Elétrica,MDB,RS
Alceu Moreira,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,194.19,2023,december,15,CEEE - Companhia Estadual de Distribuição de Energia Elétrica,MDB,RS
Alceu Moreira,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,186.39,2023,february,3,CEEE - Companhia Estadual de Distribuição de Energia Elétrica,MDB,RS
Alceu Moreira,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,526.46,2023,february,27,CEEE - Companhia Estadual de Distribuição de Energia Elétrica,MDB,RS
Alceu Moreira,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,384.8,2023,march,3,CEEE - Companhia Estadual de Distribuição de Energia Elétrica,MDB,RS
Alceu Moreira,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,38.39,2023,august,9,COMPANHIA ZAFFARI COMERCIO E INDUSTRIA,MDB,RS
Alceu Moreira,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,63.8,2023,september,12,COMPANHIA ZAFFARI COMERCIO E INDUSTRIA,MDB,RS
Alceu Moreira,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,70,2023,april,13,IMPRICOR RECARGA DE CARTUCHOS LTDA.,MDB,RS
Alceu Moreira,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,105,2023,november,30,IMPRICOR RECARGA DE CARTUCHOS LTDA.,MDB,RS
Alceu Moreira,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,5713,2023,february,23,JOÃO JOELSON LIPERT DA SILVA,MDB,RS
Alceu Moreira,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,5713.5,2023,march,20,JOÃO JOELSON LIPERT DA SILVA,MDB,RS
Alceu Moreira,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,5713.5,2023,april,24,JOÃO JOELSON LIPERT DA SILVA,MDB,RS
Alceu Moreira,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,5713.5,2023,may,22,JOÃO JOELSON LIPERT DA SILVA,MDB,RS
Alceu Moreira,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,5713.5,2023,june,20,JOÃO JOELSON LIPERT DA SILVA,MDB,RS
Alceu Moreira,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,5713.5,2023,july,21,JOÃO JOELSON LIPERT DA SILVA,MDB,RS
Alceu Moreira,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,5713.5,2023,august,21,JOÃO JOELSON LIPERT DA SILVA,MDB,RS
Alceu Moreira,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,5713,2023,september,21,JOÃO JOELSON LIPERT DA SILVA,MDB,RS
Alceu Moreira,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,5713.5,2023,october,23,JOÃO JOELSON LIPERT DA SILVA,MDB,RS
Alceu Moreira,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,5713.5,2023,november,20,JOÃO JOELSON LIPERT DA SILVA,MDB,RS
Alceu Moreira,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,5713.5,2023,december,20,JOÃO JOELSON LIPERT DA SILVA,MDB,RS
Alceu Moreira,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,299.62,2023,july,10,lima administradora,MDB,RS
Alceu Moreira,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,294.89,2023,february,10,lima administradora,MDB,RS
Alceu Moreira,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,299.71,2023,march,10,lima administradora,MDB,RS
Alceu Moreira,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,297.37,2023,april,10,lima administradora,MDB,RS
Alceu Moreira,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,297.06,2023,may,10,lima administradora,MDB,RS
Alceu Moreira,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,310.59,2023,june,10,lima administradora,MDB,RS
Alceu Moreira,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,319.19,2023,august,4,lima administradora,MDB,RS
Alceu Moreira,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,1077.86,2023,september,15,lima administradora,MDB,RS
Alceu Moreira,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,323.75,2023,october,20,lima administradora,MDB,RS
Alceu Moreira,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,318.47,2023,november,8,lima administradora,MDB,RS
Alceu Moreira,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,324.12,2023,december,24,lima administradora,MDB,RS
Alceu Moreira,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,576.9,2023,july,30,maxipred-assessoria predial lt,MDB,RS
Alceu Moreira,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,748.84,2023,october,22,maxipred-assessoria predial lt,MDB,RS
Alceu Moreira,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,748.84,2023,november,24,maxipred-assessoria predial lt,MDB,RS
Alceu Moreira,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,891.55,2023,december,21,maxipred-assessoria predial lt,MDB,RS
Alceu Moreira,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,576.9,2023,february,10,maxipred-assessoria predial lt,MDB,RS
Alceu Moreira,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,576.9,2023,march,10,maxipred-assessoria predial lt,MDB,RS
Alceu Moreira,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,576.9,2023,april,13,maxipred-assessoria predial lt,MDB,RS
Alceu Moreira,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,576.9,2023,may,10,maxipred-assessoria predial lt,MDB,RS
Alceu Moreira,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,576.9,2023,june,10,maxipred-assessoria predial lt,MDB,RS
Alceu Moreira,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,576.9,2023,august,4,maxipred-assessoria predial lt,MDB,RS
